REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEGORY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,KNEE REPLACEMENT,,MORTALITY BAND (SURVIVAL) (OUTCOMES),,Mortality Band (Survival) (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,"LEUKEMIA, LYMPHOMA, AND MYELOMA",,MORTALITY BAND (SURVIVAL) (OUTCOMES),,Mortality Band (Survival) (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,,MORTALITY BAND (SURVIVAL) (OUTCOMES),,Mortality Band (Survival) (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,,MORTALITY BAND (SURVIVAL) (OUTCOMES),,Mortality Band (Survival) (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PNEUMONIA,,MORTALITY BAND (SURVIVAL) (OUTCOMES),,Mortality Band (Survival) (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PROSTATE CANCER SURGERY,,MORTALITY BAND (SURVIVAL) (OUTCOMES),,Mortality Band (Survival) (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,STROKE,,MORTALITY BAND (SURVIVAL) (OUTCOMES),,Mortality Band (Survival) (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,TRANSCATHETER AORTIC VALVE REPLACEMENT (TAVR),,MORTALITY BAND (SURVIVAL) (OUTCOMES),,Mortality Band (Survival) (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,BACK SURGERY (SPINAL FUSION),,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,CHRONIC OBSTRUCTIVE PULMONARY DISEASE (COPD),,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,COLON CANCER SURGERY,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,DIABETES,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,GYNECOLOGICAL CANCER SURGERY,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,KNEE REPLACEMENT,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,"LEUKEMIA, LYMPHOMA, AND MYELOMA",,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PNEUMONIA,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PROSTATE CANCER SURGERY,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,STROKE,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,TRANSCATHETER AORTIC VALVE REPLACEMENT (TAVR),,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,BACK SURGERY (SPINAL FUSION),,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,CHRONIC OBSTRUCTIVE PULMONARY DISEASE (COPD),,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,COLON CANCER SURGERY,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,DIABETES,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,GYNECOLOGICAL CANCER SURGERY,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,KNEE REPLACEMENT,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,"LEUKEMIA, LYMPHOMA, AND MYELOMA",,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PNEUMONIA,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PROSTATE CANCER SURGERY,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,STROKE,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,TRANSCATHETER AORTIC VALVE REPLACEMENT (TAVR),,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,BACK SURGERY (SPINAL FUSION),,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,CHRONIC OBSTRUCTIVE PULMONARY DISEASE (COPD),,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,COLON CANCER SURGERY,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,DIABETES,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,GYNECOLOGICAL CANCER SURGERY,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP FRACTURE,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HIP REPLACEMENT,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,KNEE REPLACEMENT,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,"LEUKEMIA, LYMPHOMA, AND MYELOMA",,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,LUNG CANCER SURGERY,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PACEMAKER IMPLANTATION,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PNEUMONIA,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,PROSTATE CANCER SURGERY,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,STROKE,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,TRANSCATHETER AORTIC VALVE REPLACEMENT (TAVR),,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,BACK SURGERY (SPINAL FUSION),,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,CHRONIC OBSTRUCTIVE PULMONARY DISEASE (COPD),,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,COLON CANCER SURGERY,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,DIABETES,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,GYNECOLOGICAL CANCER SURGERY,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ATTACK,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,DECIMAL_0,LOWER,,,,
