REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEGORY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENT EXPERIENCE WITH NURSING CARE LINEAR SCORE (HCAHPS) (PROCESS),,(Heart Bypass Surgery) Patient Experience with Nursing Care Linear Score (HCAHPS) (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS DISCHARGED HOME BAND (OUTCOMES),,(Heart Bypass Surgery) Patients Discharged Home Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS DISCHARGED HOME DENOMINATOR (OUTCOMES),,(Heart Bypass Surgery) Patients Discharged Home Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS DISCHARGED HOME ODDS RATIO (OUTCOMES),,(Heart Bypass Surgery) Patients Discharged Home Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS DISCHARGED HOME PREDICTED VALUE (OUTCOMES),,(Heart Bypass Surgery) Patients Discharged Home Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS DISCHARGED HOME RANDOM EFFECTS (OUTCOMES),,(Heart Bypass Surgery) Patients Discharged Home Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS DISCHARGED HOME RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,(Heart Bypass Surgery) Patients Discharged Home Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS DISCHARGED HOME SCORE (OUTCOMES),,(Heart Bypass Surgery) Patients Discharged Home Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS DISCHARGED NOT TO HOME EVENT COUNT (OUTCOMES),,(Heart Bypass Surgery) Patients Discharged Not to Home Event Count (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS RECOVER AT HOME AVERAGE DAYS (OUTCOMES),,(Heart Bypass Surgery) Patients Recover at Home Average Days (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS RECOVER AT HOME BAND (OUTCOMES),,(Heart Bypass Surgery) Patients Recover at Home Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS RECOVER AT HOME DENOMINATOR (OUTCOMES),,(Heart Bypass Surgery) Patients Recover at Home Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS RECOVER AT HOME EVENT COUNT (OUTCOMES),,(Heart Bypass Surgery) Patients Recover at Home Event Count (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS RECOVER AT HOME ODDS RATIO (OUTCOMES),,(Heart Bypass Surgery) Patients Recover at Home Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS RECOVER AT HOME PREDICTED VALUE (OUTCOMES),,(Heart Bypass Surgery) Patients Recover at Home Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS RECOVER AT HOME RANDOM EFFECTS (OUTCOMES),,(Heart Bypass Surgery) Patients Recover at Home Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS RECOVER AT HOME RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,(Heart Bypass Surgery) Patients Recover at Home Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PATIENTS RECOVER AT HOME SCORE (OUTCOMES),,(Heart Bypass Surgery) Patients Recover at Home Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PERCENTAGE OF MEDICARE PATIENTS WHO HAD MEDICARE ADVANTAGE (OUTCOMES),,(Heart Bypass Surgery) Percentage of Medicare Patients Who Had Medicare Advantage (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PREVENTION OF STROKE BAND (OUTCOMES),,(Heart Bypass Surgery) Prevention of Stroke Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PREVENTION OF STROKE DENOMINATOR (OUTCOMES),,(Heart Bypass Surgery) Prevention of Stroke Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PREVENTION OF STROKE ODDS RATIO (OUTCOMES),,(Heart Bypass Surgery) Prevention of Stroke Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PREVENTION OF STROKE PREDICTED VALUE (OUTCOMES),,(Heart Bypass Surgery) Prevention of Stroke Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PREVENTION OF STROKE RANDOM EFFECTS (OUTCOMES),,(Heart Bypass Surgery) Prevention of Stroke Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PREVENTION OF STROKE RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,(Heart Bypass Surgery) Prevention of Stroke Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PREVENTION OF STROKE SCORE (OUTCOMES),,(Heart Bypass Surgery) Prevention of Stroke Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PROLONGED HOSPITALIZATIONS BAND (OUTCOMES),,(Heart Bypass Surgery) Prolonged Hospitalizations Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PROLONGED HOSPITALIZATIONS DENOMINATOR (OUTCOMES),,(Heart Bypass Surgery) Prolonged Hospitalizations Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PROLONGED HOSPITALIZATIONS EVENT COUNT (OUTCOMES),,(Heart Bypass Surgery) Prolonged Hospitalizations Event Count (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PROLONGED HOSPITALIZATIONS ODDS RATIO (OUTCOMES),,(Heart Bypass Surgery) Prolonged Hospitalizations Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PROLONGED HOSPITALIZATIONS PREDICTED VALUE (OUTCOMES),,(Heart Bypass Surgery) Prolonged Hospitalizations Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PROLONGED HOSPITALIZATIONS RANDOM EFFECTS (OUTCOMES),,(Heart Bypass Surgery) Prolonged Hospitalizations Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PROLONGED HOSPITALIZATIONS RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,(Heart Bypass Surgery) Prolonged Hospitalizations Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PROLONGED HOSPITALIZATIONS SCORE (OUTCOMES),,(Heart Bypass Surgery) Prolonged Hospitalizations Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) PUBLIC TRANSPARENCY (PROCESS),,(Heart Bypass Surgery) Public Transparency (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) SUMMATION OF OUTCOME COMPONENTS (U.S. NEWS VALUES),,(Heart Bypass Surgery) Summation of Outcome Components (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) SUMMATION OF PROCESS COMPONENTS (U.S. NEWS VALUES),,(Heart Bypass Surgery) Summation of Process Components (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) SUMMATION OF STRUCTURAL COMPONENTS (U.S. NEWS VALUES),,(Heart Bypass Surgery) Summation of Structural Components (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) SURGICAL SITE INFECTION BAND (OUTCOMES),,(Heart Bypass Surgery) Surgical Site Infection Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) SURGICAL SITE INFECTION DENOMINATOR (OUTCOMES),,(Heart Bypass Surgery) Surgical Site Infection Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) SURGICAL SITE INFECTION EVENT COUNT (OUTCOMES),,(Heart Bypass Surgery) Surgical Site Infection Event Count (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) SURGICAL SITE INFECTION ODDS RATIO (OUTCOMES),,(Heart Bypass Surgery) Surgical Site Infection Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) SURGICAL SITE INFECTION PREDICTED VALUE (OUTCOMES),,(Heart Bypass Surgery) Surgical Site Infection Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) SURGICAL SITE INFECTION RANDOM EFFECTS (OUTCOMES),,(Heart Bypass Surgery) Surgical Site Infection Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) SURGICAL SITE INFECTION RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,(Heart Bypass Surgery) Surgical Site Infection Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) SURGICAL SITE INFECTION SCORE (OUTCOMES),,(Heart Bypass Surgery) Surgical Site Infection Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) U.S. NEWS OVERALL RATING (U.S. NEWS VALUES),,(Heart Bypass Surgery) U.S. News Overall Rating (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,(HEART BYPASS SURGERY) UNPLANNED READMISSIONS WITHIN 30 DAYS OF DISCHARGE (OUTCOMES),,(Heart Bypass Surgery) Unplanned Readmissions Within 30 days of Discharge (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART BYPASS SURGERY,,PROCEDURE_SCORE,,PROCEDURE_SCORE,,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,ADVANCED HEART PROGRAM (STRUCTURE),,Advanced Heart Program (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,ADVANCED HEART PROGRAM SCORE (STRUCTURE),,Advanced Heart Program Score (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY BAND (SURVIVAL) (OUTCOMES),,Mortality Band (Survival) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY EVENT COUNT (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY ODDS RATIO (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Odds Ratio (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY ODDS RATIO (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Odds Ratio (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY PREDICTED VALUE (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Predicted Value (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY PREDICTED VALUE (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Predicted Value (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY RANDOM EFFECTS (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY RANDOM EFFECTS (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Random Effects (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY RANDOM EFFECTS (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY RANDOM EFFECTS STANDARD ERROR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects Standard Error (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY RANDOM EFFECTS STANDARD ERROR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Random Effects Standard Error (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY RANDOM EFFECTS STANDARD ERROR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects Standard Error (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,MORTALITY SCORE (OUTCOMES),,Mortality Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,NONINVASIVE BREATHING AID BAND (PROCESS),,Noninvasive Breathing Aid Band (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,NONINVASIVE BREATHING AID SCORE (PROCESS),,Noninvasive Breathing Aid Score (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,NUMBER OF PATIENTS (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients (Fee-For-Service & Medicare Advantage Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,NUMBER OF PATIENTS (FEE-FOR-SERVICE DATA) (STRUCTURE),,Number of Patients (Fee-For-Service Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,NUMBER OF PATIENTS (MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients (Medicare Advantage Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,NUMBER OF PATIENTS BAND (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients Band (Fee-For-Service & Medicare Advantage Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,NUMBER OF PATIENTS SCORE (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients Score (Fee-For-Service & Medicare Advantage Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,NURSE STAFFING AND COMMUNICATION BAND (PROCESS),,Nurse Staffing And Communication Band (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,NURSE STAFFING AND COMMUNICATION SCORE (PROCESS),,Nurse Staffing And Communication Score (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,NURSE STAFFING RATIO (PROCESS),,Nurse Staffing Ratio (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENT EXPERIENCE BAND (PROCESS),,Patient Experience Band (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENT EXPERIENCE LINEAR SCORE (HCAHPS) (PROCESS),,Patient Experience Linear Score (HCAHPS) (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENT EXPERIENCE SCORE (PROCESS),,Patient Experience Score (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENT EXPERIENCE WITH NURSING CARE LINEAR SCORE (HCAHPS) (PROCESS),,Patient Experience with Nursing Care Linear Score (HCAHPS) (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS DISCHARGED HOME BAND (OUTCOMES),,Patients Discharged Home Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS DISCHARGED HOME DENOMINATOR (OUTCOMES),,Patients Discharged Home Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS DISCHARGED HOME ODDS RATIO (OUTCOMES),,Patients Discharged Home Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS DISCHARGED HOME PREDICTED VALUE (OUTCOMES),,Patients Discharged Home Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS DISCHARGED HOME RANDOM EFFECTS (OUTCOMES),,Patients Discharged Home Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS DISCHARGED HOME RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,Patients Discharged Home Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS DISCHARGED HOME SCORE (OUTCOMES),,Patients Discharged Home Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS DISCHARGED NOT TO HOME EVENT COUNT (OUTCOMES),,Patients Discharged Not to Home Event Count (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS RECOVER AT HOME AVERAGE DAYS (OUTCOMES),,Patients Recover at Home Average Days (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS RECOVER AT HOME BAND (OUTCOMES),,Patients Recover at Home Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS RECOVER AT HOME DENOMINATOR (OUTCOMES),,Patients Recover at Home Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS RECOVER AT HOME EVENT COUNT (OUTCOMES),,Patients Recover at Home Event Count (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS RECOVER AT HOME ODDS RATIO (OUTCOMES),,Patients Recover at Home Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS RECOVER AT HOME PREDICTED VALUE (OUTCOMES),,Patients Recover at Home Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS RECOVER AT HOME RANDOM EFFECTS (OUTCOMES),,Patients Recover at Home Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS RECOVER AT HOME RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,Patients Recover at Home Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART FAILURE,,PATIENTS RECOVER AT HOME SCORE (OUTCOMES),,Patients Recover at Home Score (Outcomes),,,,,,,,
