REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEGORY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,MEASURE_GROUP_CLEAN,MEASURE_NAME_CLEAN,SUBMEASURE_NAME_CLEAN,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_TYPE,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,OBSTETRICS AND GYNECOLOGY,OBSTETRICS_AND_GYNECOLOGY_U_S_NEWS_RAW_SCORE_OVERALL,U.S. NEWS RAW SCORE,OVERALL,OBSTETRICS_AND_GYNECOLOGY,U_S_NEWS_RAW_SCORE,OVERALL,U.S. News Raw Score,,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_ADVANCED_TECHNOLOGIES_OVERALL,ADVANCED TECHNOLOGIES,OVERALL,ORTHOPEDICS,ADVANCED_TECHNOLOGIES,OVERALL,Advanced Technologies (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_ADVANCED_TECHNOLOGIES_OVERALL,ADVANCED TECHNOLOGIES,OVERALL,ORTHOPEDICS,ADVANCED_TECHNOLOGIES,OVERALL,Advanced Technologies (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_DISCHARGE_TO_HOME_RANDOM_EFFECTS_OVERALL,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,ORTHOPEDICS,DISCHARGE_TO_HOME_RANDOM_EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_DISCHARGE_TO_HOME_RANDOM_EFFECTS_OVERALL,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,ORTHOPEDICS,DISCHARGE_TO_HOME_RANDOM_EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_EXPERT_OPINION_WITH_SPECIALISTS_OVERALL,EXPERT OPINION WITH SPECIALISTS,OVERALL,ORTHOPEDICS,EXPERT_OPINION_WITH_SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_EXPERT_OPINION_WITH_SPECIALISTS_OVERALL,EXPERT OPINION WITH SPECIALISTS,OVERALL,ORTHOPEDICS,EXPERT_OPINION_WITH_SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_HCAHPS_POINTS_RECEIVED_OVERALL,HCAHPS - POINTS RECEIVED,OVERALL,ORTHOPEDICS,HCAHPS_POINTS_RECEIVED,OVERALL,HCAHPS - Points Received (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_HCAHPS_POINTS_RECEIVED_OVERALL,HCAHPS - POINTS RECEIVED,OVERALL,ORTHOPEDICS,HCAHPS_POINTS_RECEIVED,OVERALL,HCAHPS - Points Received (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_HCAHPS_SCORE_OVERALL,HCAHPS SCORE,OVERALL,ORTHOPEDICS,HCAHPS_SCORE,OVERALL,HCAHPS Score (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_HCAHPS_SCORE_OVERALL,HCAHPS SCORE,OVERALL,ORTHOPEDICS,HCAHPS_SCORE,OVERALL,HCAHPS Score (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_HCAHPS_STAR_RATING_OVERALL,HCAHPS STAR RATING,OVERALL,ORTHOPEDICS,HCAHPS_STAR_RATING,OVERALL,HCAHPS Star Rating (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_HCAHPS_STAR_RATING_OVERALL,HCAHPS STAR RATING,OVERALL,ORTHOPEDICS,HCAHPS_STAR_RATING,OVERALL,HCAHPS Star Rating (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_INTENSIVISTS_OVERALL,INTENSIVISTS,OVERALL,ORTHOPEDICS,INTENSIVISTS,OVERALL,Intensivists (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_INTENSIVISTS_OVERALL,INTENSIVISTS,OVERALL,ORTHOPEDICS,INTENSIVISTS,OVERALL,Intensivists (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,ORTHOPEDICS,MORTALITY_RANDOM_EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,,LOWER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,ORTHOPEDICS,MORTALITY_RANDOM_EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,,LOWER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_NURSE_MAGNET_OVERALL,NURSE MAGNET,OVERALL,ORTHOPEDICS,NURSE_MAGNET,OVERALL,Nurse Magnet (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_NURSE_MAGNET_OVERALL,NURSE MAGNET,OVERALL,ORTHOPEDICS,NURSE_MAGNET,OVERALL,Nurse Magnet (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_NURSE_STAFFING_OVERALL,NURSE STAFFING,OVERALL,ORTHOPEDICS,NURSE_STAFFING,OVERALL,Nurse Staffing (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_NURSE_STAFFING_OVERALL,NURSE STAFFING,OVERALL,ORTHOPEDICS,NURSE_STAFFING,OVERALL,Nurse Staffing (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_NURSE_STAFFING_ADJUSTED_SCALE_OVERALL,NURSE STAFFING ADJUSTED SCALE,OVERALL,ORTHOPEDICS,NURSE_STAFFING_ADJUSTED_SCALE,OVERALL,Nurse Staffing Adjusted Scale (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_OUTCOMES_OVERALL,OUTCOMES,OVERALL,ORTHOPEDICS,OUTCOMES,OVERALL,Outcomes (Outcomes),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_OUTCOMES_OVERALL,OUTCOMES,OVERALL,ORTHOPEDICS,OUTCOMES,OVERALL,Outcomes (Outcomes),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_PATIENT_SERVICES_OVERALL,PATIENT SERVICES,OVERALL,ORTHOPEDICS,PATIENT_SERVICES,OVERALL,Patient Services (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_PATIENT_SERVICES_OVERALL,PATIENT SERVICES,OVERALL,ORTHOPEDICS,PATIENT_SERVICES,OVERALL,Patient Services (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_PATIENT_VOLUME_OVERALL,PATIENT VOLUME,OVERALL,ORTHOPEDICS,PATIENT_VOLUME,OVERALL,Patient Volume (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_PATIENT_VOLUME_OVERALL,PATIENT VOLUME,OVERALL,ORTHOPEDICS,PATIENT_VOLUME,OVERALL,Patient Volume (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_PATIENT_VOLUME_WITHOUT_TRANSFERS_OVERALL,PATIENT VOLUME WITHOUT TRANSFERS,OVERALL,ORTHOPEDICS,PATIENT_VOLUME_WITHOUT_TRANSFERS,OVERALL,Patient Volume without Transfers (Outcomes),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_PATIENT_VOLUME_WITHOUT_TRANSFERS_OVERALL,PATIENT VOLUME WITHOUT TRANSFERS,OVERALL,ORTHOPEDICS,PATIENT_VOLUME_WITHOUT_TRANSFERS,OVERALL,Patient Volume without Transfers (Outcomes),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_PREVENTION_OF_OUTPATIENT_PROCEDURAL_COMPLICATIONS_OVERALL,PREVENTION OF OUTPATIENT PROCEDURAL COMPLICATIONS,OVERALL,ORTHOPEDICS,PREVENTION_OF_OUTPATIENT_PROCEDURAL_COMPLICATIONS,OVERALL,Prevention of Outpatient Procedural Complications (Outcomes),,,N/A,,LOWER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_PREVENTION_OF_OUTPATIENT_PROCEDURAL_COMPLICATIONS_OVERALL,PREVENTION OF OUTPATIENT PROCEDURAL COMPLICATIONS,OVERALL,ORTHOPEDICS,PREVENTION_OF_OUTPATIENT_PROCEDURAL_COMPLICATIONS,OVERALL,Prevention of Outpatient Procedural Complications (Outcomes),,,N/A,,LOWER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_PROCESS_OVERALL,PROCESS,OVERALL,ORTHOPEDICS,PROCESS,OVERALL,Process (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_PROCESS_OVERALL,PROCESS,OVERALL,ORTHOPEDICS,PROCESS,OVERALL,Process (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_STRUCTURE_OVERALL,STRUCTURE,OVERALL,ORTHOPEDICS,STRUCTURE,OVERALL,Structure (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_STRUCTURE_OVERALL,STRUCTURE,OVERALL,ORTHOPEDICS,STRUCTURE,OVERALL,Structure (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_TRAUMA_CENTER_OVERALL,TRAUMA CENTER,OVERALL,ORTHOPEDICS,TRAUMA_CENTER,OVERALL,Trauma Center (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_TRAUMA_CENTER_OVERALL,TRAUMA CENTER,OVERALL,ORTHOPEDICS,TRAUMA_CENTER,OVERALL,Trauma Center (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,ORTHOPEDICS,ORTHOPEDICS_U_S_NEWS_HIGH_PERFORMING_OVERALL,U.S. NEWS HIGH PERFORMING,OVERALL,ORTHOPEDICS,U_S_NEWS_HIGH_PERFORMING,OVERALL,U.S. News High Performing (U.S. News Values),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,ORTHOPEDICS,ORTHOPEDICS_U_S_NEWS_HIGH_PERFORMING_OVERALL,U.S. NEWS HIGH PERFORMING,OVERALL,ORTHOPEDICS,U_S_NEWS_HIGH_PERFORMING,OVERALL,U.S. News High Performing (U.S. News Values),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,ORTHOPEDICS,ORTHOPEDICS_U_S_NEWS_OVERALL_SCORE_OVERALL,U.S. NEWS OVERALL SCORE,OVERALL,ORTHOPEDICS,U_S_NEWS_OVERALL_SCORE,OVERALL,U.S. News Overall Score (U.S. News Values),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,ORTHOPEDICS,ORTHOPEDICS_U_S_NEWS_OVERALL_SCORE_OVERALL,U.S. NEWS OVERALL SCORE,OVERALL,ORTHOPEDICS,U_S_NEWS_OVERALL_SCORE,OVERALL,U.S. News Overall Score (U.S. News Values),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,ORTHOPEDICS,ORTHOPEDICS_U_S_NEWS_RANK_OVERALL,U.S. NEWS RANK,OVERALL,ORTHOPEDICS,U_S_NEWS_RANK,OVERALL,U.S. News Rank (U.S. News Values),,,N/A,,LOWER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,ORTHOPEDICS,ORTHOPEDICS_U_S_NEWS_RANK_OVERALL,U.S. NEWS RANK,OVERALL,ORTHOPEDICS,U_S_NEWS_RANK,OVERALL,U.S. News Rank (U.S. News Values),,,N/A,,LOWER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,ORTHOPEDICS,ORTHOPEDICS_U_S_NEWS_RAW_SCORE_OVERALL,U.S. NEWS RAW SCORE,OVERALL,ORTHOPEDICS,U_S_NEWS_RAW_SCORE,OVERALL,U.S. News Raw Score (U.S. News Values),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,ORTHOPEDICS,ORTHOPEDICS_U_S_NEWS_RAW_SCORE_OVERALL,U.S. NEWS RAW SCORE,OVERALL,ORTHOPEDICS,U_S_NEWS_RAW_SCORE,OVERALL,U.S. News Raw Score (U.S. News Values),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_ADVANCED_TECHNOLOGIES_OVERALL,ADVANCED TECHNOLOGIES,OVERALL,PULMONOLOGY,ADVANCED_TECHNOLOGIES,OVERALL,Advanced Technologies (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,PULMONOLOGY_ADVANCED_TECHNOLOGIES_OVERALL,ADVANCED TECHNOLOGIES,OVERALL,PULMONOLOGY,ADVANCED_TECHNOLOGIES,OVERALL,Advanced Technologies (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_DISCHARGE_TO_HOME_RANDOM_EFFECTS_OVERALL,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,PULMONOLOGY,DISCHARGE_TO_HOME_RANDOM_EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,PULMONOLOGY_DISCHARGE_TO_HOME_RANDOM_EFFECTS_OVERALL,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,PULMONOLOGY,DISCHARGE_TO_HOME_RANDOM_EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_EXPERT_OPINION_WITH_SPECIALISTS_OVERALL,EXPERT OPINION WITH SPECIALISTS,OVERALL,PULMONOLOGY,EXPERT_OPINION_WITH_SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,PULMONOLOGY_EXPERT_OPINION_WITH_SPECIALISTS_OVERALL,EXPERT OPINION WITH SPECIALISTS,OVERALL,PULMONOLOGY,EXPERT_OPINION_WITH_SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_HCAHPS_POINTS_RECEIVED_OVERALL,HCAHPS - POINTS RECEIVED,OVERALL,PULMONOLOGY,HCAHPS_POINTS_RECEIVED,OVERALL,HCAHPS - Points Received (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,PULMONOLOGY_HCAHPS_POINTS_RECEIVED_OVERALL,HCAHPS - POINTS RECEIVED,OVERALL,PULMONOLOGY,HCAHPS_POINTS_RECEIVED,OVERALL,HCAHPS - Points Received (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_HCAHPS_SCORE_OVERALL,HCAHPS SCORE,OVERALL,PULMONOLOGY,HCAHPS_SCORE,OVERALL,HCAHPS Score (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,PULMONOLOGY_HCAHPS_SCORE_OVERALL,HCAHPS SCORE,OVERALL,PULMONOLOGY,HCAHPS_SCORE,OVERALL,HCAHPS Score (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_HCAHPS_STAR_RATING_OVERALL,HCAHPS STAR RATING,OVERALL,PULMONOLOGY,HCAHPS_STAR_RATING,OVERALL,HCAHPS Star Rating (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,PULMONOLOGY_HCAHPS_STAR_RATING_OVERALL,HCAHPS STAR RATING,OVERALL,PULMONOLOGY,HCAHPS_STAR_RATING,OVERALL,HCAHPS Star Rating (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_INTENSIVISTS_OVERALL,INTENSIVISTS,OVERALL,PULMONOLOGY,INTENSIVISTS,OVERALL,Intensivists (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,PULMONOLOGY_INTENSIVISTS_OVERALL,INTENSIVISTS,OVERALL,PULMONOLOGY,INTENSIVISTS,OVERALL,Intensivists (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,PULMONOLOGY,MORTALITY_RANDOM_EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,,LOWER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,PULMONOLOGY_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,PULMONOLOGY,MORTALITY_RANDOM_EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,,LOWER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_NURSE_MAGNET_OVERALL,NURSE MAGNET,OVERALL,PULMONOLOGY,NURSE_MAGNET,OVERALL,Nurse Magnet (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,PULMONOLOGY_NURSE_MAGNET_OVERALL,NURSE MAGNET,OVERALL,PULMONOLOGY,NURSE_MAGNET,OVERALL,Nurse Magnet (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_NURSE_STAFFING_OVERALL,NURSE STAFFING,OVERALL,PULMONOLOGY,NURSE_STAFFING,OVERALL,Nurse Staffing (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,PULMONOLOGY_NURSE_STAFFING_OVERALL,NURSE STAFFING,OVERALL,PULMONOLOGY,NURSE_STAFFING,OVERALL,Nurse Staffing (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_NURSE_STAFFING_ADJUSTED_SCALE_OVERALL,NURSE STAFFING ADJUSTED SCALE,OVERALL,PULMONOLOGY,NURSE_STAFFING_ADJUSTED_SCALE,OVERALL,Nurse Staffing Adjusted Scale (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_OUTCOMES_OVERALL,OUTCOMES,OVERALL,PULMONOLOGY,OUTCOMES,OVERALL,Outcomes (Outcomes),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,PULMONOLOGY_OUTCOMES_OVERALL,OUTCOMES,OVERALL,PULMONOLOGY,OUTCOMES,OVERALL,Outcomes (Outcomes),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_PATIENT_SERVICES_OVERALL,PATIENT SERVICES,OVERALL,PULMONOLOGY,PATIENT_SERVICES,OVERALL,Patient Services (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,PULMONOLOGY_PATIENT_SERVICES_OVERALL,PATIENT SERVICES,OVERALL,PULMONOLOGY,PATIENT_SERVICES,OVERALL,Patient Services (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_PATIENT_VOLUME_OVERALL,PATIENT VOLUME,OVERALL,PULMONOLOGY,PATIENT_VOLUME,OVERALL,Patient Volume (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,PULMONOLOGY_PATIENT_VOLUME_OVERALL,PATIENT VOLUME,OVERALL,PULMONOLOGY,PATIENT_VOLUME,OVERALL,Patient Volume (Structure),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_PATIENT_VOLUME_WITHOUT_TRANSFERS_OVERALL,PATIENT VOLUME WITHOUT TRANSFERS,OVERALL,PULMONOLOGY,PATIENT_VOLUME_WITHOUT_TRANSFERS,OVERALL,Patient Volume without Transfers (Outcomes),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,PULMONOLOGY_PATIENT_VOLUME_WITHOUT_TRANSFERS_OVERALL,PATIENT VOLUME WITHOUT TRANSFERS,OVERALL,PULMONOLOGY,PATIENT_VOLUME_WITHOUT_TRANSFERS,OVERALL,Patient Volume without Transfers (Outcomes),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_PROCESS_OVERALL,PROCESS,OVERALL,PULMONOLOGY,PROCESS,OVERALL,Process (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,PULMONOLOGY,PULMONOLOGY_PROCESS_OVERALL,PROCESS,OVERALL,PULMONOLOGY,PROCESS,OVERALL,Process (Process),,,N/A,,HIGHER_IS_BETTER,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_PUBLIC_TRANSPARENCY_OVERALL,PUBLIC TRANSPARENCY,OVERALL,PULMONOLOGY,PUBLIC_TRANSPARENCY,OVERALL,Public Transparency (Process),,,N/A,,HIGHER_IS_BETTER,,,,
