REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEOGRY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_SVC_PROS,PATIENT SERVICES,PHYSICAL REHABILITATION OUTPATIENT SERVICES,Physical Rehabilitation Outpatient Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Points Earned from Model Systems and CARF (Structure),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Points Earned from Number of patients treated for non-traumatic brain injury (Structure),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Points Earned from Number of patients treated for stroke (Structure),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Points Earned from Number of patients treated for traumatic spinal cord injury (Structure),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Points Earned from Number of patients treated with non-traumatic spinal cord injury (Structure),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Points Earned from Number of patients treated with traumatic brain injury (Structure),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Points Earned from Preventing hospital readmissions during rehabilitation care (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Points Earned from Readmission Prevention Rate (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Points Earned from Successful Discharge Rate (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_ADV_PETC,ADVANCED TECHNOLOGIES,POSITRON EMISSION TOMOGRAPHY/CT (PET/CT),Positron emission tomography/CT (PET/CT) (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_ADV_PETC,ADVANCED TECHNOLOGIES,POSITRON EMISSION TOMOGRAPHY/CT (PET/CT),Positron emission tomography/CT (PET/CT) (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Preventing hospital readmissions during rehabilitation care - Normalized Score (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_READM_NORM11,PREVENTING HOSPITAL READMISSIONS DURING REHABILITATION CARE,PREVENTING HOSPITAL READMISSIONS DURING REHABILITATION CARE (%) - FIRST NORMALIZATION,Preventing hospital readmissions during rehabilitation care (%) - First Normalization (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_READM_NORM11,PREVENTING HOSPITAL READMISSIONS DURING REHABILITATION CARE,PREVENTING HOSPITAL READMISSIONS DURING REHABILITATION CARE (%) - FIRST NORMALIZATION,Preventing hospital readmissions during rehabilitation care (%) - First Normalization (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Preventing hospital readmissions during rehabilitation care (%) (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,M_REHAB_READM_OVERALL1,PREVENTING HOSPITAL READMISSIONS DURING REHABILITATION CARE,OVERALL,Preventing hospital readmissions during rehabilitation care (%) (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,M_REHAB_READM_OVERALL1,PREVENTING HOSPITAL READMISSIONS DURING REHABILITATION CARE,OVERALL,Preventing hospital readmissions during rehabilitation care (%) (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Process (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,M_REHAB_P_OVERALL,PROCESS,OVERALL,Process (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,M_REHAB_P_OVERALL,PROCESS,OVERALL,Process (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_ADV_POS,ADVANCED TECHNOLOGIES,PROSTHETIC AND ORTHOTIC SERVICES,Prosthetic & Orthotic Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_ADV_POS,ADVANCED TECHNOLOGIES,PROSTHETIC AND ORTHOTIC SERVICES,Prosthetic and orthotic services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_SVC_PCLS,PATIENT SERVICES,PSYCHIATRIC CONSULTATION-LIAISON SERVICES,Psych Services - Psych Consultation Liasion Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_SVC_PCLS,PATIENT SERVICES,PSYCHIATRIC CONSULTATION-LIAISON SERVICES,Psychiatric consultation-liaison services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Readmission Prevention Rate - Normalized Score (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_READM_NORM12,READMISSION PREVENTION RATE,READMISSION PREVENTION RATE (%) - FIRST NORMALIZATION,Readmission Prevention Rate (%) - First Normalization (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_READM_NORM12,READMISSION PREVENTION RATE,READMISSION PREVENTION RATE (%) - FIRST NORMALIZATION,Readmission Prevention Rate (%) - First Normalization (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Readmission Prevention Rate (%) (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,M_REHAB_READM_OVERALL2,READMISSION PREVENTION RATE,OVERALL,Readmission Prevention Rate (%) (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,M_REHAB_READM_OVERALL2,READMISSION PREVENTION RATE,OVERALL,Readmission Prevention Rate (%) (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Rehabilitation Innovation Center (Structure),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,M_REHAB_INNOV_OVERALL,REHABILITATION INNOVATION CENTER,OVERALL,Rehabilitation Innovation Center (Structure),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,M_REHAB_INNOV_OVERALL,REHABILITATION INNOVATION CENTER,OVERALL,Rehabilitation Innovation Center (Structure),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_ADV_RAWT,ADVANCED TECHNOLOGIES,ROBOT-ASSISTED WALKING THERAPY,Robot- Assisted Walking Therapy (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_ADV_RAWT,ADVANCED TECHNOLOGIES,ROBOT-ASSISTED WALKING THERAPY,Robot-assisted walking therapy (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_ADV_SRE,ADVANCED TECHNOLOGIES,SIMULATED REHABILITATION ENVIRONMENT,Simulated rehabilitation environment (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_ADV_SRE,ADVANCED TECHNOLOGIES,SIMULATED REHABILITATION ENVIRONMENT,Simulated Rehabilitation Environment (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_SVC_SWS,PATIENT SERVICES,SOCIAL WORK SERVICES,Social work services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_SVC_SWS,PATIENT SERVICES,SOCIAL WORK SERVICES,Social Work Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Structure (Structure),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,M_REHAB_S_OVERALL,STRUCTURE,OVERALL,Structure (Structure),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,M_REHAB_S_OVERALL,STRUCTURE,OVERALL,Structure (Structure),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Successful Discharge Rate - Normalized Score (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_SUCDCH_NORM1,SUCCESSFUL DISCHARGE RATE,SUCCESSFUL DISCHARGE RATE (%) - FIRST NORMALIZATION,Successful Discharge Rate (%) - First Normalization (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_SUCDCH_NORM1,SUCCESSFUL DISCHARGE RATE,SUCCESSFUL DISCHARGE RATE (%) - FIRST NORMALIZATION,Successful Discharge Rate (%) - First Normalization (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,Successful Discharge Rate (%) (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,REHABILITATION,M_REHAB_SUCDCH_OVERALL,SUCCESSFUL DISCHARGE RATE,OVERALL,Successful Discharge Rate (%) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,REHABILITATION,M_REHAB_SUCDCH_OVERALL,SUCCESSFUL DISCHARGE RATE,OVERALL,Successful Discharge Rate (%) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_SVC_SG,PATIENT SERVICES,SUPPORT GROUPS,Support groups (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_SVC_SG,PATIENT SERVICES,SUPPORT GROUPS,Support Groups (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_SVC_T,PATIENT SERVICES,TRANSLATORS,Translators  (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_SVC_T,PATIENT SERVICES,TRANSLATORS,Translators  (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,REHABILITATION,D_REHAB_USNHP_OVERALL,U.S. NEWS HIGH PERFORMING,OVERALL,U.S. News High Performing (U.S. News Values),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,REHABILITATION,D_REHAB_USNHP_OVERALL,U.S. NEWS HIGH PERFORMING,OVERALL,U.S. News High Performing (U.S. News Values),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,U.S. News Metro Area-Level Rank (U.S. News Values),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,REHABILITATION,D_REHAB_SCORE_OVERALL1,U.S. NEWS OVERALL SCORE,OVERALL,U.S. News Overall Score (U.S. News Values),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,REHABILITATION,D_REHAB_SCORE_OVERALL1,U.S. NEWS OVERALL SCORE,OVERALL,U.S. News Overall Score (U.S. News Values),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,U.S. News Rank (U.S. News Values),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,REHABILITATION,D_REHAB_USNR_OVERALL,U.S. NEWS RANK,OVERALL,U.S. News Rank (U.S. News Values),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,REHABILITATION,D_REHAB_USNR_OVERALL,U.S. NEWS RANK,OVERALL,U.S. News Rank (U.S. News Values),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,U.S. News Raw Score (U.S. News Values),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,REHABILITATION,D_REHAB_SCORE_OVERALL2,U.S. NEWS RAW SCORE,OVERALL,U.S. News Raw Score (U.S. News Values),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,REHABILITATION,D_REHAB_SCORE_OVERALL2,U.S. NEWS RAW SCORE,OVERALL,U.S. News Raw Score (U.S. News Values),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,U.S. News Specialty Rankings High Performing Recognition (U.S. News Values),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,REHABILITATION,,,,U.S. News State-Level Rank (U.S. News Values),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,,REHABILITATION,X_REHAB_X_VAS,,VOLUME ADJUSTED SCALE,Volume Adjusted Scale (Structure),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,,REHABILITATION,X_REHAB_X_VAS,,VOLUME ADJUSTED SCALE,Volume Adjusted Scale (Structure),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,REHABILITATION,S_REHAB_SVC_WM,PATIENT SERVICES,WOUND MANAGEMENT,Wound management services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,REHABILITATION,S_REHAB_SVC_WM,PATIENT SERVICES,WOUND MANAGEMENT,Wound Management Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_ADV_OVERALL,ADVANCED TECHNOLOGIES,OVERALL,Advanced Technologies (Structure),N/A,DECIMAL_1,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_ADV_OVERALL,ADVANCED TECHNOLOGIES,OVERALL,Advanced Technologies (Structure),N/A,DECIMAL_1,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_SVC_AIIR,PATIENT SERVICES,AIRBORNE INFECTION ISOLATION ROOM,Airborne Infection Isolation Room (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_SVC_AIIR,PATIENT SERVICES,AIRBORNE INFECTION ISOLATION ROOM,Airborne Infection Isolation Room (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_ADV_DRS,ADVANCED TECHNOLOGIES,DIAGNOSTIC RADIOISOTOPE SERVICES,Diagnostic Radioisotope Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_ADV_DRS,ADVANCED TECHNOLOGIES,DIAGNOSTIC RADIOISOTOPE SERVICES,Diagnostic Radioisotope Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Discharge to Home - Normalized Score (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Discharge to Home - Odds Ratio (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_DHRE_OR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - ODDS RATIO (OUTCOMES),Discharge to Home - Odds Ratio (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_DHRE_OR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - ODDS RATIO (OUTCOMES),Discharge to Home - Odds Ratio (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Discharge to Home - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_DHRE_DHPVWTT,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Discharge to Home - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_DHRE_DHPVWTT,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Discharge to Home - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Discharge to Home - Random Effects (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_DHRE_OVERALL,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_DHRE_OVERALL,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_DHRE_NORM11,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - RANDOM EFFECTS FIRST NORMALIZATION ALL SCALED,Discharge to Home - Random Effects First Normalization All Scaled (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_DHRE_NORM12,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - RANDOM EFFECTS FIRST NORMALIZATION SUB SCALED,Discharge to Home - Random Effects First Normalization Sub Scaled (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Discharge to Home Band (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_DHRE_D2HSCR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME OVERALL SCORE (USED FOR SPECIALTY SCORE),Discharge to Home Overall Score (used for specialty score) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_DHRE_D2HSCR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME OVERALL SCORE (USED FOR SPECIALTY SCORE),Discharge to Home Overall Score (used for specialty score) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Discharge to Home Score (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_DHRE_SCORE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME SCORE,Discharge to Home Score (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_DHRE_SCORE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME SCORE,Discharge to Home Score (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Discharge-to-Home Predicted Value (Fee-for-Service Data) (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_DHRE_PRED,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE-TO-HOME PREDICTED VALUE (FEE-FOR-SERVICE DATA),Discharge-to-Home Predicted Value (Fee-for-Service Data) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Discharge-to-Home Random Effect Standard Error (Fee-for-Service Data) (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_DHRE_SE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE-TO-HOME RANDOM EFFECT STANDARD ERROR (FEE-FOR-SERVICE DATA),Discharge-to-Home Random Effect Standard Error (Fee-for-Service Data) (Outcomes),N/A,DECIMAL_2,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Expert Opinion - normalized score (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Expert Opinion - Rx Value (weighted score) (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_EXPOP_EORV,EXPERT OPINION WITH SPECIALISTS,EXPERT OPINION - RX VALUE (WEIGHTED SCORE),Expert Opinion - Rx Value (weighted score) (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_EXPOP_EORV,EXPERT OPINION WITH SPECIALISTS,EXPERT OPINION - RX VALUE (WEIGHTED SCORE),Expert Opinion - Rx Value (weighted score) (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Expert Opinion Band (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,Expert Opinion with Specialists (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_EXPOP_OVERALL,EXPERT OPINION WITH SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_EXPOP_OVERALL,EXPERT OPINION WITH SPECIALISTS,OVERALL,Expert Opinion with Specialists (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_SVC_FC,PATIENT SERVICES,FERTILITY CLINIC,Fertility Clinic (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_SVC_FC,PATIENT SERVICES,FERTILITY CLINIC,Fertility Clinic (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,UROLOGY,S_URO_SVC_GTC,PATIENT SERVICES,GENETIC TESTING/COUNSELING,Genetic Testing/Counseling (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,UROLOGY,S_URO_SVC_GTC,PATIENT SERVICES,GENETIC TESTING/COUNSELING,Genetic Testing/Counseling (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,HCAHPS - Points Received (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,UROLOGY,M_URO_HPR_OVERALL,HCAHPS - POINTS RECEIVED,OVERALL,HCAHPS - Points Received (Process),N/A,DECIMAL_1,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,UROLOGY,M_URO_HPR_OVERALL,HCAHPS - POINTS RECEIVED,OVERALL,HCAHPS - Points Received (Process),N/A,DECIMAL_1,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,HCAHPS Band (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,HCAHPS Nurse Communication - Points Received (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,HCAHPS Nurse Communication Band (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,HCAHPS Nurse Communication Score - Normalized Score (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,UROLOGY,,,,HCAHPS Nurse Communication Score (Process),,,,,,,,
